0,1,2,pseudo_label,actual_label
1.031581997871399,4.152217388153076,8.293871879577637,0.0,0.0
0.9841822981834412,0.48875564336776733,1.2824912071228027,16.0,0.0
0.9832796454429626,0.580575168132782,1.0628730058670044,0.0,0.0
0.9903752207756042,0.1434827446937561,1.4085984230041504,58.0,0.0
0.9843286275863647,0.5265754461288452,1.1140010356903076,0.0,0.0
0.9852607846260071,0.47892680764198303,1.1532447338104248,0.0,0.0
0.988400936126709,0.33025771379470825,1.2507201433181763,27.0,0.0
0.9829798936843872,0.5983976721763611,1.043770670890808,0.0,0.0
0.9834547638893127,0.5735345482826233,1.069764256477356,0.0,0.0
0.9876372814178467,0.3400717079639435,1.2428972721099854,0.0,0.0
0.9828664660453796,0.6053880453109741,1.0364283323287964,0.0,0.0
0.9831570982933044,0.590904176235199,1.0518783330917358,0.0,0.0
0.9856729507446289,0.4551580250263214,1.1707099676132202,0.0,0.0
0.9878106713294983,0.37512853741645813,1.2262786626815796,27.0,0.0
0.983055055141449,0.5955991148948669,1.0468868017196655,0.0,0.0
0.9833106398582458,0.5849645137786865,1.0588258504867554,0.0,0.0
0.9832811951637268,0.583156943321228,1.059833288192749,0.0,0.0
0.9831387400627136,0.5893628001213074,1.0539677143096924,0.0,0.0
0.9835558533668518,0.5677701234817505,1.0751858949661255,0.0,0.0
0.9864826798439026,0.3997223973274231,1.2763744592666626,61.0,0.0
0.9832165241241455,0.5883992314338684,1.0549359321594238,0.0,0.0
0.9833547472953796,0.5775551199913025,1.0652952194213867,0.0,0.0
0.9892774820327759,0.2625060975551605,1.2686220407485962,35.0,0.0
0.9843652844429016,0.5284401178359985,1.1125857830047607,0.0,0.0
0.9834505319595337,0.5749186277389526,1.0683599710464478,0.0,0.0
0.9833219051361084,0.5813572406768799,1.062174916267395,0.0,0.0
0.9834787249565125,0.5720017552375793,1.070966124534607,0.0,0.0
0.9836499691009521,0.5642673969268799,1.0790817737579346,0.0,0.0
0.98615962266922,0.423202782869339,1.1936802864074707,0.0,0.0
0.9836149215698242,0.5677839517593384,1.0749125480651855,0.0,0.0
0.9865509271621704,0.3678966462612152,1.375014305114746,16.0,0.0
0.9830901622772217,0.5891531109809875,1.054022192955017,0.0,0.0
0.98603355884552,0.43136006593704224,1.1871570348739624,0.0,0.0
0.9835504293441772,0.5705707669258118,1.0728658437728882,0.0,0.0
0.9833672642707825,0.5779033303260803,1.0651062726974487,0.0,0.0
0.9864752292633057,0.4482799768447876,1.1929879188537598,41.0,0.0
0.987545371055603,0.3409395217895508,1.2422975301742554,0.0,0.0
0.9864634871482849,0.4578813314437866,1.1726858615875244,27.0,0.0
0.9847441911697388,0.5024799704551697,1.1342211961746216,0.0,0.0
0.9831740856170654,0.5885990262031555,1.054294466972351,0.0,0.0
0.9884625673294067,0.3276100754737854,1.2514575719833374,27.0,0.0
0.988871157169342,0.2511141300201416,1.2818678617477417,0.0,0.0
0.9845986366271973,0.5157135725021362,1.123590111732483,0.0,0.0
0.989335834980011,0.2610805034637451,1.2808926105499268,27.0,0.0
0.983362078666687,0.5797873139381409,1.0627574920654297,0.0,0.0
0.983095645904541,0.5930841565132141,1.049533486366272,0.0,0.0
0.9877247214317322,0.39095085859298706,1.153728723526001,39.0,0.0
0.9858447909355164,0.40566614270210266,1.3495227098464966,16.0,0.0
0.9862295389175415,0.3833114802837372,1.3656460046768188,16.0,0.0
0.988326370716095,0.333323210477829,1.2488479614257812,27.0,0.0
0.9834913611412048,0.5733475685119629,1.0692534446716309,0.0,0.0
0.9853832721710205,0.5432839393615723,1.059770941734314,1.0,1.0
0.982150137424469,0.719316840171814,0.8599623441696167,1.0,1.0
0.9834794402122498,0.6505110263824463,0.9506936073303223,1.0,1.0
0.9823669791221619,0.7086606025695801,0.8763595223426819,1.0,1.0
0.9811615943908691,0.7709447741508484,0.7800742983818054,1.0,1.0
0.9830397367477417,0.674287736415863,0.9221651554107666,1.0,1.0
0.983404278755188,0.6541524529457092,0.9459626078605652,1.0,1.0
0.9825825691223145,0.6963483691215515,0.8937597274780273,1.0,1.0
0.9856913685798645,0.5168510675430298,1.081405758857727,1.0,1.0
0.9825717210769653,0.694688081741333,0.8949866890907288,1.0,1.0
0.9832897782325745,0.6590671539306641,0.9390792846679688,1.0,1.0
0.988547682762146,0.2634584903717041,1.3915773630142212,29.0,1.0
0.9824988842010498,0.7056125998497009,0.8811320066452026,1.0,1.0
0.9833317995071411,0.6551863551139832,0.9456130862236023,1.0,1.0
0.9841138124465942,0.6134272217750549,0.9911024570465088,1.0,1.0
0.9848514795303345,0.5672589540481567,1.0381863117218018,1.0,1.0
0.9823219180107117,0.7135801315307617,0.8696258664131165,1.0,1.0
0.9840584397315979,0.612752377986908,0.9926566481590271,1.0,1.0
0.9841583967208862,0.6136787533760071,0.991675078868866,1.0,1.0
0.9831426739692688,0.6720450520515442,0.9248449802398682,1.0,1.0
0.983044445514679,0.6710333824157715,0.9252071976661682,1.0,1.0
0.98190838098526,0.7333005666732788,0.8411127924919128,1.0,1.0
0.9856762290000916,0.5203266739845276,1.080077886581421,1.0,1.0
0.9845024943351746,0.5907436609268188,1.015179991722107,1.0,1.0
0.9834448099136353,0.6527211666107178,0.9477424621582031,1.0,1.0
0.984063982963562,0.6135134696960449,0.9918732047080994,1.0,1.0
0.9836573004722595,0.6383737921714783,0.9633145332336426,1.0,1.0
0.9824591279029846,0.703871488571167,0.8826392889022827,1.0,1.0
0.98469477891922,0.5749505162239075,1.0306798219680786,1.0,1.0
0.9872117638587952,0.41777223348617554,1.1536632776260376,1.0,1.0
0.9830147624015808,0.6733490824699402,0.9201423525810242,1.0,1.0
0.9828912019729614,0.6787104606628418,0.9136297106742859,1.0,1.0
0.9833487272262573,0.6548147201538086,0.9438961148262024,1.0,1.0
0.9829114675521851,0.6783604621887207,0.9168906807899475,1.0,1.0
0.9848867058753967,0.5666024088859558,1.0389536619186401,1.0,1.0
0.9837948083877563,0.6278907656669617,0.9738748669624329,1.0,1.0
0.9842600226402283,0.6000698208808899,1.0060206651687622,1.0,1.0
0.9828289747238159,0.6910444498062134,0.9002232551574707,1.0,1.0
0.9843975305557251,0.5939427018165588,1.0119925737380981,1.0,1.0
0.9854837656021118,0.5315371751785278,1.0696523189544678,1.0,1.0
0.9850638508796692,0.559006929397583,1.0457063913345337,1.0,1.0
0.9835245609283447,0.6402409076690674,0.9621896147727966,1.0,1.0
0.9841281175613403,0.6079667806625366,0.9967010021209717,1.0,1.0
0.9829775094985962,0.6770585775375366,0.9167686700820923,1.0,1.0
0.9864566326141357,0.47006237506866455,1.11847722530365,1.0,1.0
0.9824174046516418,0.7042150497436523,0.8819320201873779,1.0,1.0
0.9823150038719177,0.7108827233314514,0.8734537959098816,1.0,1.0
0.9836238622665405,0.6399215459823608,0.9609333872795105,1.0,1.0
0.9830693602561951,0.667347252368927,0.9299214482307434,1.0,1.0
0.9829638600349426,0.676482617855072,0.9188995361328125,1.0,1.0
0.9818108081817627,0.7337467074394226,0.8401803970336914,1.0,1.0
0.983544647693634,0.6441755294799805,0.9567555785179138,1.0,1.0
0.9823852181434631,0.7063987255096436,0.8803282976150513,1.0,1.0
0.9831857085227966,0.6566935181617737,0.9434874057769775,1.0,1.0
0.9824391007423401,0.7039000988006592,0.8823471665382385,1.0,1.0
0.9850980639457703,0.5559802651405334,1.0482200384140015,1.0,1.0
0.9819906949996948,0.7291449904441833,0.8466379642486572,1.0,1.0
0.9836655855178833,0.6407216787338257,0.9606751203536987,1.0,1.0
0.9845200181007385,0.5824738144874573,1.0229027271270752,1.0,1.0
0.9833097457885742,0.658785879611969,0.9404733180999756,1.0,1.0
0.9820972084999084,0.7262980937957764,0.8511996269226074,1.0,1.0
0.9836119413375854,0.6436443328857422,0.9587565660476685,1.0,1.0
0.9826167821884155,0.698582649230957,0.8905081748962402,1.0,1.0
0.9844128489494324,0.5937275290489197,1.0122910737991333,1.0,1.0
0.9826180934906006,0.6966192722320557,0.8911786079406738,1.0,1.0
0.9823905825614929,0.7087497115135193,0.8765935897827148,1.0,1.0
0.9832726120948792,0.6535986661911011,0.9442897439002991,1.0,1.0
0.9836513996124268,0.6385350823402405,0.9646313190460205,1.0,1.0
0.9838648438453674,0.6252033114433289,0.9779800772666931,1.0,1.0
0.9827957153320312,0.6855859160423279,0.9068193435668945,1.0,1.0
0.985851526260376,0.507513701915741,1.0895183086395264,1.0,1.0
0.9823547601699829,0.7069907784461975,0.8762726783752441,1.0,1.0
0.9835913777351379,0.6435193419456482,0.9585089087486267,1.0,1.0
0.982670247554779,0.6952033638954163,0.8954375386238098,1.0,1.0
0.9820793867111206,0.7264513373374939,0.8511723875999451,1.0,1.0
0.983121395111084,0.6643931865692139,0.9340408444404602,1.0,1.0
0.9822455644607544,0.7170665860176086,0.8636528253555298,1.0,1.0
0.9825456142425537,0.700141966342926,0.8878016471862793,1.0,1.0
0.9817625284194946,0.7453582882881165,0.8226853609085083,1.0,1.0
0.9846664667129517,0.5767536163330078,1.0290511846542358,1.0,1.0
0.9868313670158386,0.4474378228187561,1.1342902183532715,1.0,1.0
0.9873657822608948,0.36669859290122986,1.3129100799560547,36.0,2.0
0.9865729808807373,0.4192637801170349,1.2827179431915283,59.0,2.0
0.9828101396560669,0.6126226782798767,1.1016899347305298,59.0,2.0
0.9831525087356567,0.5981033444404602,1.1200581789016724,59.0,2.0
0.9871417880058289,0.4308307468891144,1.1886569261550903,21.0,2.0
0.9810625314712524,0.5802561044692993,1.2122472524642944,2.0,2.0
0.9824144840240479,0.5259369015693665,1.2716730833053589,2.0,2.0
0.9848547577857971,0.5078340768814087,1.2124099731445312,59.0,2.0
0.9790159463882446,0.6705365777015686,1.0917084217071533,2.0,2.0
0.9817141890525818,0.5522438287734985,1.2436920404434204,2.0,2.0
0.9858361482620239,0.35768958926200867,1.40929114818573,2.0,2.0
0.9776978492736816,0.7133289575576782,1.0231413841247559,2.0,2.0
0.979332447052002,0.6527619957923889,1.1173979043960571,2.0,2.0
0.9825043678283691,0.633708119392395,1.076397180557251,59.0,2.0
0.9800572395324707,0.6193756461143494,1.1646651029586792,2.0,2.0
0.9838865399360657,0.5670667886734009,1.1547306776046753,59.0,2.0
0.9835226535797119,0.586587131023407,1.1326172351837158,59.0,2.0
0.9859563112258911,0.4444783329963684,1.265317678451538,59.0,2.0
0.9854205846786499,0.37957796454429626,1.3951176404953003,2.0,2.0
0.9845674633979797,0.530678927898407,1.1917786598205566,59.0,2.0
0.980756402015686,0.7117075324058533,0.9664377570152283,59.0,2.0
0.981704592704773,0.5528935194015503,1.2440446615219116,2.0,2.0
0.9819969534873962,0.6520711183547974,1.0538417100906372,59.0,2.0
0.9812321066856384,0.5725160241127014,1.22025465965271,2.0,2.0
0.9838293790817261,0.5690193772315979,1.1514140367507935,59.0,2.0
0.9807482957839966,0.5934919714927673,1.1969355344772339,2.0,2.0
0.9811345934867859,0.5721552968025208,1.2205992937088013,2.0,2.0
0.9816587567329407,0.556237518787384,1.2387815713882446,2.0,2.0
0.983940064907074,0.4523067772388458,1.3395202159881592,2.0,2.0
0.9811567664146423,0.5798535943031311,1.2134093046188354,2.0,2.0
0.9842035174369812,0.5430867075920105,1.178550124168396,59.0,2.0
0.9803789854049683,0.6090273261070251,1.1776827573776245,2.0,2.0
0.985458493232727,0.4760492742061615,1.2386444807052612,59.0,2.0
0.9816592931747437,0.5602980852127075,1.2352761030197144,2.0,2.0
0.9855390787124634,0.37670305371284485,1.3975334167480469,2.0,2.0
0.9814075827598572,0.6810631155967712,1.0115716457366943,59.0,2.0
0.98023521900177,0.6169372200965881,1.1672104597091675,2.0,2.0
0.9865792393684387,0.41512957215309143,1.2859162092208862,59.0,2.0
0.9773558974266052,0.7252249717712402,1.0011389255523682,2.0,2.0
0.9849673509597778,0.4039495289325714,1.378225326538086,2.0,2.0
0.9821303486824036,0.6444934010505676,1.0629178285598755,59.0,2.0
0.9805792570114136,0.59779292345047,1.1911675930023193,2.0,2.0
0.98359614610672,0.5810202360153198,1.1390098333358765,59.0,2.0
0.9811065196990967,0.5757716298103333,1.2172105312347412,2.0,2.0
0.979252278804779,0.653498649597168,1.1172794103622437,2.0,2.0
0.9812735915184021,0.5758121013641357,1.217306137084961,2.0,2.0
0.9834243655204773,0.5878332853317261,1.1312140226364136,59.0,2.0
0.986288845539093,0.4265829026699066,1.2784976959228516,59.0,2.0
0.9852661490440369,0.38403844833374023,1.3920855522155762,2.0,2.0
0.9800717830657959,0.6258851885795593,1.1549423933029175,2.0,2.0
0.9847465753555298,0.5130066871643066,1.2076689004898071,59.0,2.0
0.9810190200805664,0.5871569514274597,1.204374074935913,2.0,2.0
0.9788645505905151,0.6675467491149902,1.0954291820526123,2.0,2.0
0.9816412925720215,0.5579330921173096,1.237943410873413,2.0,2.0
0.9813349843025208,0.5668904185295105,1.2280677556991577,2.0,2.0
0.9792071580886841,0.6570444703102112,1.1111876964569092,2.0,2.0
0.984139084815979,0.5521129369735718,1.1704237461090088,59.0,2.0
0.9837008714675903,0.46859702467918396,1.3248999118804932,2.0,2.0
0.9795517325401306,0.6467195153236389,1.1258265972137451,2.0,2.0
0.9826845526695251,0.6190565228462219,1.096458911895752,59.0,2.0
0.9780628085136414,0.6984965205192566,1.0472184419631958,2.0,2.0
0.9843918681144714,0.5364047288894653,1.1844836473464966,59.0,2.0
0.9831541776657104,0.48624125123023987,1.3109275102615356,2.0,2.0
0.98221355676651,0.5324642062187195,1.2657595872879028,2.0,2.0
0.9859184622764587,0.45109063386917114,1.2598786354064941,59.0,2.0
0.9780755639076233,0.6989889740943909,1.0469576120376587,2.0,2.0
0.9859654307365417,0.44407299160957336,1.2650227546691895,59.0,2.0
0.97984778881073,0.6332308053970337,1.1449822187423706,2.0,2.0
0.9814748167991638,0.5666323900222778,1.2272647619247437,2.0,2.0
0.9845104217529297,0.5306713581085205,1.191130518913269,59.0,2.0
0.9798784255981445,0.6250857710838318,1.1562620401382446,2.0,2.0
0.9803507328033447,0.609239399433136,1.1770435571670532,2.0,2.0
0.9836350083351135,0.5793279409408569,1.1411546468734741,59.0,2.0
0.9836665391921997,0.5766475200653076,1.142829418182373,59.0,2.0
0.9845084547996521,0.52828049659729,1.1935306787490845,59.0,2.0
0.9811581969261169,0.5794404149055481,1.2139173746109009,2.0,2.0
0.9827368259429932,0.6215087175369263,1.0923576354980469,59.0,2.0
0.9789973497390747,0.6630826592445374,1.1018990278244019,2.0,2.0
0.982557475566864,0.6780444979667664,0.9551033973693848,3.0,3.0
0.9840021133422852,0.6020163297653198,1.0467498302459717,3.0,3.0
0.9846208095550537,0.5623104572296143,1.0868685245513916,3.0,3.0
0.9814267754554749,0.733241081237793,0.874610185623169,3.0,3.0
0.9826959371566772,0.6636340022087097,0.9733612537384033,3.0,3.0
0.9819622039794922,0.7062793374061584,0.9153779149055481,3.0,3.0
0.9821348190307617,0.6955262422561646,0.930900514125824,3.0,3.0
0.9829369187355042,0.6548346281051636,0.9846848845481873,3.0,3.0
0.9890949130058289,0.3043972849845886,1.250307321548462,44.0,3.0
0.9818620681762695,0.712843120098114,0.9072627425193787,3.0,3.0
0.9817555546760559,0.7165660858154297,0.8999388217926025,3.0,3.0
0.9813594818115234,0.7380764484405518,0.867581307888031,3.0,3.0
0.9824886322021484,0.6839040517807007,0.9481070637702942,3.0,3.0
0.9814074039459229,0.7317324876785278,0.8776988387107849,3.0,3.0
0.9849660396575928,0.5427514910697937,1.1057573556900024,3.0,3.0
0.9828890562057495,0.6603453159332275,0.9782013297080994,3.0,3.0
0.9826663136482239,0.6704959273338318,0.9640471935272217,3.0,3.0
0.9823514223098755,0.6878989934921265,0.9403662085533142,3.0,3.0
0.9838016629219055,0.609862208366394,1.0367162227630615,3.0,3.0
0.9826187491416931,0.6708855032920837,0.9643829464912415,3.0,3.0
0.9831422567367554,0.6453977227210999,0.9980173707008362,3.0,3.0
0.9811255931854248,0.7481510639190674,0.8511017560958862,3.0,3.0
0.9823233485221863,0.6876507997512817,0.9422256350517273,3.0,3.0
0.9816298484802246,0.7283796072006226,0.8828283548355103,3.0,3.0
0.9828261137008667,0.660603940486908,0.9774513244628906,3.0,3.0
0.9857979416847229,0.49672743678092957,1.1466597318649292,3.0,3.0
0.9869305491447449,0.4424935281276703,1.2279294729232788,20.0,3.0
0.9824169874191284,0.6844133138656616,0.9470750689506531,3.0,3.0
0.9866729378700256,0.4463348686695099,1.1845812797546387,3.0,3.0
0.9842082262039185,0.5904104709625244,1.0590957403182983,3.0,3.0
0.9810132384300232,0.7549923062324524,0.8398669362068176,3.0,3.0
0.9818937182426453,0.7128404378890991,0.9073530435562134,3.0,3.0
0.9843685626983643,0.5754967331886292,1.074662685394287,3.0,3.0
0.9857754707336426,0.444430947303772,1.2694377899169922,46.0,3.0
0.9811158180236816,0.7494611740112305,0.8491743206977844,3.0,3.0
0.9808183312416077,0.7647045850753784,0.825303316116333,3.0,3.0
0.9820619821548462,0.7003446817398071,0.9235283136367798,3.0,3.0
0.9827753901481628,0.6615532040596008,0.9768663644790649,3.0,3.0
0.9826083183288574,0.6735708713531494,0.960324764251709,3.0,3.0
0.9826022982597351,0.6740846633911133,0.9596355557441711,3.0,3.0
0.9834145307540894,0.6305249929428101,1.0130637884140015,3.0,3.0
0.9813656806945801,0.7364973425865173,0.8710505366325378,3.0,3.0
0.9842198491096497,0.5895670056343079,1.0602717399597168,3.0,3.0
0.9819807410240173,0.7046008110046387,0.9174013137817383,3.0,3.0
0.9829102158546448,0.6557039022445679,0.9835605621337891,3.0,3.0
0.9812602400779724,0.7429656982421875,0.8601706027984619,3.0,3.0
0.9812681674957275,0.740083634853363,0.8661426901817322,3.0,3.0
0.9844266772270203,0.5796236395835876,1.0701274871826172,3.0,3.0
0.9826235771179199,0.6731842756271362,0.9603076577186584,3.0,3.0
0.982794463634491,0.6575554013252258,0.9822034239768982,3.0,3.0
0.9824416041374207,0.683169960975647,0.9475639462471008,3.0,3.0
0.9841243624687195,0.5893612504005432,1.0600526332855225,3.0,3.0
0.9826395511627197,0.6692267060279846,0.966743528842926,3.0,3.0
0.9856794476509094,0.49699321389198303,1.1455081701278687,3.0,3.0
0.9888557195663452,0.29539579153060913,1.2704813480377197,3.0,3.0
0.9816853404045105,0.7186371088027954,0.8973528146743774,3.0,3.0
0.9834185242652893,0.6253184676170349,1.021004557609558,3.0,3.0
0.9836727976799011,0.6133695244789124,1.0339202880859375,3.0,3.0
0.9825166463851929,0.6776444315910339,0.9556936621665955,3.0,3.0
0.9818882346153259,0.7108335494995117,0.9093035459518433,3.0,3.0
0.9832249283790588,0.6018888354301453,1.1295267343521118,9.0,4.0
0.9801310896873474,0.754673957824707,0.9049495458602905,9.0,4.0
0.9829999208450317,0.5636464953422546,1.228925347328186,4.0,4.0
0.98471599817276,0.47955629229545593,1.3140407800674438,4.0,4.0
0.9812335968017578,0.6417987942695618,1.1310914754867554,4.0,4.0
0.9825452566146851,0.7505674362182617,0.8180684447288513,12.0,4.0
0.981956422328949,0.6105825901031494,1.1739063262939453,4.0,4.0
0.9820923209190369,0.600628137588501,1.1853173971176147,4.0,4.0
0.982240617275238,0.599681556224823,1.1865792274475098,4.0,4.0
