0,1,2,threshold,pseudo_label,actual_label
0.9991576671600342,1.4643433094024658,0.7217065095901489,2.26891827583313,0.0,0.0
0.9847702980041504,0.4768180251121521,0.7239384651184082,2.26891827583313,16.0,0.0
0.9845315217971802,0.5335049629211426,0.7279660701751709,2.26891827583313,0.0,0.0
0.9901570677757263,0.21478427946567535,0.7282968163490295,2.26891827583313,55.0,0.0
0.9845854640007019,0.5353350639343262,0.7366512417793274,2.26891827583313,0.0,0.0
0.985278308391571,0.49415963888168335,0.7397427558898926,2.26891827583313,0.0,0.0
0.9906202554702759,0.15282195806503296,0.7401266694068909,2.26891827583313,41.0,0.0
0.983885645866394,0.5740569233894348,0.7410542368888855,2.26891827583313,0.0,0.0
0.984056830406189,0.5632837414741516,0.7417537569999695,2.26891827583313,0.0,0.0
0.9870702028274536,0.38885077834129333,0.7417956590652466,2.26891827583313,0.0,0.0
0.9838796257972717,0.5731882452964783,0.7418893575668335,2.26891827583313,0.0,0.0
0.9837077260017395,0.583625316619873,0.7435969710350037,2.26891827583313,0.0,0.0
0.9855924248695374,0.47584304213523865,0.7448294758796692,2.26891827583313,0.0,0.0
0.9880355596542358,0.3644521236419678,0.7449654936790466,2.26891827583313,27.0,0.0
0.9836382269859314,0.5864730477333069,0.7450775504112244,2.26891827583313,0.0,0.0
0.9832888841629028,0.6067987680435181,0.7451213002204895,2.26891827583313,0.0,0.0
0.9841694831848145,0.5584266185760498,0.7482913136482239,2.26891827583313,0.0,0.0
0.9840515851974487,0.5637634992599487,0.7487956285476685,2.26891827583313,0.0,0.0
0.9839438796043396,0.5680558085441589,0.752518892288208,2.26891827583313,0.0,0.0
0.9863912463188171,0.4175322949886322,0.7547590136528015,2.26891827583313,61.0,0.0
0.9841215014457703,0.5615017414093018,0.7547711133956909,2.26891827583313,0.0,0.0
0.9838912487030029,0.570888102054596,0.7550782561302185,2.26891827583313,0.0,0.0
0.990081787109375,0.20060746371746063,0.7554267048835754,2.26891827583313,41.0,0.0
0.9847566485404968,0.5241163372993469,0.7557023167610168,2.26891827583313,0.0,0.0
0.983998715877533,0.566255509853363,0.7567703127861023,2.26891827583313,0.0,0.0
0.9838831424713135,0.5732203722000122,0.7574719190597534,2.26891827583313,0.0,0.0
0.9841376543045044,0.5580607652664185,0.7577261924743652,2.26891827583313,0.0,0.0
0.9839383959770203,0.5683011412620544,0.7581315040588379,2.26891827583313,0.0,0.0
0.9863572120666504,0.42617282271385193,0.7595499157905579,2.26891827583313,0.0,0.0
0.9843853712081909,0.547581672668457,0.7613540291786194,2.26891827583313,0.0,0.0
0.9868953824043274,0.3630453646183014,0.7614075541496277,2.26891827583313,16.0,0.0
0.9835600256919861,0.5871978998184204,0.7616285085678101,2.26891827583313,0.0,0.0
0.985961377620697,0.4527852237224579,0.7617762684822083,2.26891827583313,0.0,0.0
0.9840540289878845,0.5642716884613037,0.7632368803024292,2.26891827583313,0.0,0.0
0.9841904044151306,0.5559499263763428,0.7635726928710938,2.26891827583313,0.0,0.0
0.9860848188400269,0.4915798604488373,0.764230489730835,2.26891827583313,41.0,0.0
0.986140251159668,0.4426741898059845,0.765587329864502,2.26891827583313,0.0,0.0
0.9876118302345276,0.389274001121521,0.7664071917533875,2.26891827583313,27.0,0.0
0.9850873947143555,0.5018166303634644,0.7676318883895874,2.26891827583313,0.0,0.0
0.9841048717498779,0.5600918531417847,0.7681987881660461,2.26891827583313,0.0,0.0
0.9893866181373596,0.2626729905605316,0.7685586214065552,2.26891827583313,27.0,0.0
0.9887332320213318,0.27032962441444397,0.7693990468978882,2.26891827583313,0.0,0.0
0.9842085838317871,0.5553045272827148,0.7695937156677246,2.26891827583313,0.0,0.0
0.9900097846984863,0.21332238614559174,0.7701789140701294,2.26891827583313,27.0,0.0
0.9846017956733704,0.5338228344917297,0.7702950239181519,2.26891827583313,0.0,0.0
0.9839940071105957,0.5683603286743164,0.7716360092163086,2.26891827583313,0.0,0.0
0.9886068105697632,0.3376756012439728,0.7717041373252869,2.26891827583313,39.0,0.0
0.9864233732223511,0.38976702094078064,0.7718120813369751,2.26891827583313,16.0,0.0
0.9859063625335693,0.41967520117759705,0.7732539176940918,2.26891827583313,16.0,0.0
0.9886007905006409,0.31775304675102234,0.7745367884635925,2.26891827583313,27.0,0.0
0.9841170907020569,0.5604150891304016,0.7746303677558899,2.26891827583313,0.0,0.0
0.9861132502555847,0.517336905002594,0.7747094631195068,2.26891827583313,1.0,1.0
0.9829365611076355,0.7075969576835632,0.774745762348175,2.26891827583313,1.0,1.0
0.9852288365364075,0.5681420564651489,0.7754294276237488,2.26891827583313,1.0,1.0
0.9849263429641724,0.58294677734375,0.7759365439414978,2.26891827583313,1.0,1.0
0.9818540811538696,0.7655974626541138,0.7763850092887878,2.26891827583313,1.0,1.0
0.9835237264633179,0.6749597787857056,0.7770547270774841,2.26891827583313,1.0,1.0
0.9841917157173157,0.6331245303153992,0.777349591255188,2.26891827583313,1.0,1.0
0.9834418892860413,0.6733314990997314,0.7777113318443298,2.26891827583313,1.0,1.0
0.985942006111145,0.5214871168136597,0.7779176831245422,2.26891827583313,1.0,1.0
0.9839778542518616,0.6425254344940186,0.7780787944793701,2.26891827583313,1.0,1.0
0.9837128520011902,0.6598536968231201,0.7781774997711182,2.26891827583313,1.0,1.0
0.9878032207489014,0.31690070033073425,0.778348982334137,2.26891827583313,29.0,1.0
0.9837539792060852,0.6638205051422119,0.7790776491165161,2.26891827583313,1.0,1.0
0.9838557839393616,0.6484811305999756,0.7793989181518555,2.26891827583313,1.0,1.0
0.9856418967247009,0.541845977306366,0.7796354293823242,2.26891827583313,1.0,1.0
0.9858791828155518,0.5227904319763184,0.780402421951294,2.26891827583313,1.0,1.0
0.9830923080444336,0.6989442706108093,0.780617892742157,2.26891827583313,1.0,1.0
0.98562091588974,0.5407514572143555,0.7807928323745728,2.26891827583313,1.0,1.0
0.9851304888725281,0.5812321901321411,0.7810437083244324,2.26891827583313,1.0,1.0
0.9841154217720032,0.6415411233901978,0.7815071940422058,2.26891827583313,1.0,1.0
0.984325647354126,0.62562096118927,0.7816666960716248,2.26891827583313,1.0,1.0
0.982581615447998,0.7251036763191223,0.7824962139129639,2.26891827583313,1.0,1.0
0.9864006638526917,0.49411386251449585,0.7825857996940613,2.26891827583313,1.0,1.0
0.9852870106697083,0.5635548830032349,0.7833192348480225,2.26891827583313,1.0,1.0
0.983925998210907,0.651824951171875,0.7837056517601013,2.26891827583313,1.0,1.0
0.9857850074768066,0.5304771661758423,0.7837493419647217,2.26891827583313,1.0,1.0
0.9842640161514282,0.6260597109794617,0.7837612628936768,2.26891827583313,1.0,1.0
0.9831693768501282,0.6921778917312622,0.7840768694877625,2.26891827583313,1.0,1.0
0.9854187965393066,0.5538278818130493,0.7849494814872742,2.26891827583313,1.0,1.0
0.9876750707626343,0.39943256974220276,0.7850683927536011,2.26891827583313,1.0,1.0
0.984182596206665,0.6309919953346252,0.7858087420463562,2.26891827583313,1.0,1.0
0.9839285016059875,0.6441319584846497,0.7861553430557251,2.26891827583313,1.0,1.0
0.9849122166633606,0.5875973105430603,0.7866204977035522,2.26891827583313,1.0,1.0
0.9839605689048767,0.6487733125686646,0.7867168188095093,2.26891827583313,1.0,1.0
0.9850829243659973,0.5773236751556396,0.7868410348892212,2.26891827583313,1.0,1.0
0.9846838116645813,0.5982838273048401,0.787458598613739,2.26891827583313,1.0,1.0
0.9864009618759155,0.4891926050186157,0.7878745198249817,2.26891827583313,1.0,1.0
0.9830389618873596,0.7043497562408447,0.789903461933136,2.26891827583313,1.0,1.0
0.9855031967163086,0.548348605632782,0.7903496623039246,2.26891827583313,1.0,1.0
0.9859223961830139,0.5244868993759155,0.7904046773910522,2.26891827583313,1.0,1.0
0.985663115978241,0.5438088178634644,0.790592610836029,2.26891827583313,1.0,1.0
0.9848429560661316,0.5868361592292786,0.7906984090805054,2.26891827583313,1.0,1.0
0.9843594431877136,0.6193652749061584,0.7909538149833679,2.26891827583313,1.0,1.0
0.9831633567810059,0.6917239427566528,0.7915334105491638,2.26891827583313,1.0,1.0
0.9868441224098206,0.46145394444465637,0.7915864586830139,2.26891827583313,1.0,1.0
0.9829489588737488,0.7041223645210266,0.791614294052124,2.26891827583313,1.0,1.0
0.9835025668144226,0.6690850853919983,0.7919943928718567,2.26891827583313,1.0,1.0
0.984015703201294,0.6403357982635498,0.7920295596122742,2.26891827583313,1.0,1.0
0.9832801818847656,0.6812359690666199,0.7928261756896973,2.26891827583313,1.0,1.0
0.9839392900466919,0.6477757096290588,0.7937939167022705,2.26891827583313,1.0,1.0
0.9833253622055054,0.6764768362045288,0.7939192056655884,2.26891827583313,1.0,1.0
0.984173059463501,0.6304236054420471,0.7941505312919617,2.26891827583313,1.0,1.0
0.9836635589599609,0.6620214581489563,0.7942253351211548,2.26891827583313,1.0,1.0
0.9843158721923828,0.6171767115592957,0.7957610487937927,2.26891827583313,1.0,1.0
0.9831308126449585,0.6942588090896606,0.7958794236183167,2.26891827583313,1.0,1.0
0.9863028526306152,0.49871888756752014,0.7974751591682434,2.26891827583313,1.0,1.0
0.9825612306594849,0.7248468995094299,0.7982383370399475,2.26891827583313,1.0,1.0
0.9841443300247192,0.6361829042434692,0.7982526421546936,2.26891827583313,1.0,1.0
0.9856106638908386,0.5383504629135132,0.799029529094696,2.26891827583313,1.0,1.0
0.984306275844574,0.6261641383171082,0.7995088696479797,2.26891827583313,1.0,1.0
0.983136773109436,0.6989374160766602,0.7998644113540649,2.26891827583313,1.0,1.0
0.9850359559059143,0.5842958688735962,0.7998766899108887,2.26891827583313,1.0,1.0
0.9837391376495361,0.6640004515647888,0.8000195622444153,2.26891827583313,1.0,1.0
0.9853330254554749,0.560312032699585,0.8007755279541016,2.26891827583313,1.0,1.0
0.9834907054901123,0.6746358871459961,0.8013257384300232,2.26891827583313,1.0,1.0
0.9835028052330017,0.6763955354690552,0.8026232719421387,2.26891827583313,1.0,1.0
0.9838639497756958,0.6444230675697327,0.8028210401535034,2.26891827583313,1.0,1.0
0.9847150444984436,0.6014060974121094,0.8036988377571106,2.26891827583313,1.0,1.0
0.9842145442962646,0.6307364702224731,0.8043122291564941,2.26891827583313,1.0,1.0
0.9833257794380188,0.6808103322982788,0.8050031065940857,2.26891827583313,1.0,1.0
0.9869484305381775,0.4545272886753082,0.80562424659729,2.26891827583313,1.0,1.0
0.9832789897918701,0.6845986247062683,0.8061618804931641,2.26891827583313,1.0,1.0
0.9846281409263611,0.605100154876709,0.8061832785606384,2.26891827583313,1.0,1.0
0.9837116599082947,0.6625050902366638,0.8061972856521606,2.26891827583313,1.0,1.0
0.9832289218902588,0.6909477114677429,0.8062194585800171,2.26891827583313,1.0,1.0
0.983784556388855,0.6525058150291443,0.8068698048591614,2.26891827583313,1.0,1.0
0.9834781289100647,0.6773632168769836,0.806877613067627,2.26891827583313,1.0,1.0
0.983603298664093,0.6664010286331177,0.8070865273475647,2.26891827583313,1.0,1.0
